age,weight_kg,height_m,bmi,bmi_calc,fat_percentage,water_intake_liters,lean_mass_kg,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,experience_level,sets,reps,cal_balance,difficulty_level_enc,intensity_of_burn_enc,gender_Male,workout_type_HIIT,workout_type_Strength,workout_type_Yoga,body_part_Arms,body_part_Back,body_part_Chest,body_part_Forearms,body_part_Legs,body_part_Shoulders
41,76.06,1.79,23.74,23.73833525795075,26.583981861121536,2.02,55.84022339643096,171.73,131.66,55.92,1.39,997.46,1.96,4.01,21.98,1110.54,0,0,True,False,False,True,False,False,True,False,False,False
42,128.7,1.69,45.06,45.06144742831133,35.0,2.88,83.655,171.14,155.15,52.96,1.15,1244.07,2.02,5.01,22.93,2196.9300000000003,2,3,True,False,True,False,False,False,True,False,False,False
53,70.52,1.52,30.52,30.522853185595565,32.375628831768246,2.11,47.68870654783703,180.19,139.0,64.81,0.76,500.23,1.0,5.01,20.96,1536.77,1,1,False,False,False,True,False,False,False,False,True,False
43,40.71,1.74,13.45,13.446294094332144,17.017368896041752,2.21,33.782229122421406,186.35,142.89,51.09,1.5,1080.9,2.01,5.02,18.99,156.0999999999999,2,0,False,False,False,True,False,False,False,False,False,False
25,120.06,1.83,35.85,35.85057780166621,35.0,2.49,78.039,179.03,119.8,50.97,1.05,1388.31,2.02,5.0,20.02,1742.69,1,1,True,True,False,False,False,False,False,False,True,False
42,63.16,1.77,20.16,20.1602349261068,21.90625924431629,3.3,49.32400666128983,182.94,133.98,59.16,1.32,1423.22,1.98,4.99,16.09,327.78,2,1,True,False,True,False,False,False,False,False,False,True
51,105.5,1.99,26.64,26.640741395419305,29.695623902591866,2.02,74.17111678276558,187.05,130.32,67.13,0.91,1102.1,1.01,4.99,22.93,1628.9,0,3,True,True,False,False,False,False,False,False,False,True
56,122.35,1.89,34.25,34.25156070658716,34.818605032104415,3.6,79.74943674322024,165.23,134.29,57.78,1.12,1109.81,1.01,5.01,19.02,2113.19,2,3,True,False,True,False,False,True,False,False,False,False
27,88.09,1.63,33.16,33.155180849862624,29.946589689189302,3.5,61.71004914279314,182.84,135.37,74.07,1.74,1358.24,3.01,4.0,22.94,1208.76,1,3,False,False,False,True,False,True,False,False,False,False
28,129.09,1.86,37.31,37.31356226153312,34.79999395633925,3.32,84.16668780176167,173.05,157.66,71.04,1.07,771.04,2.01,5.0,20.86,2733.96,2,3,False,False,False,True,False,False,False,False,False,True
57,85.77,1.69,30.03,30.030461118308185,31.405664170034992,3.5,58.83336184136099,189.22,132.79,50.2,1.76,2059.2,3.0,5.01,24.06,601.8000000000002,2,1,False,False,True,False,False,False,False,False,True,False
34,59.45,1.62,22.65,22.65279682975156,24.881680809269813,2.39,44.6578407588891,178.16,149.99,56.05,1.13,1494.09,2.02,3.99,15.02,101.91000000000008,0,1,True,True,False,False,False,True,False,False,False,False
54,75.23,1.67,26.97,26.97479292911184,28.52930514849754,2.22,53.767403736785305,187.65,167.14,50.91,1.37,1205.6,1.0,3.0,12.0,885.4000000000001,0,0,True,False,False,False,False,False,False,False,False,False
54,76.35,1.72,25.81,25.8078691184424,26.05908391582376,1.91,56.45388943026855,194.43,153.51,59.87,0.97,641.36,1.02,4.98,17.0,1525.64,2,3,True,False,False,True,False,False,False,False,False,True
25,53.43,1.65,19.63,19.62534435261708,26.213528162367083,1.9,39.42411190284727,172.07,120.14,58.03,1.08,777.6,2.0,3.99,23.1,789.4,1,2,True,False,False,True,True,False,False,False,False,False
53,73.24,1.76,23.64,23.644111570247933,25.15698024108878,2.8,54.81502767142657,169.18,151.06,69.91,1.07,1415.93,2.03,4.99,23.9,381.07,2,3,False,True,False,False,False,False,False,False,True,False
26,88.67,1.98,22.62,22.617590041832468,27.67050864920968,3.5,64.13455998074578,160.95,152.72,52.94,1.81,2119.33,3.01,3.99,23.89,430.6700000000001,1,0,False,False,True,False,False,True,False,False,False,False
30,64.12,1.7,22.19,22.186851211072668,22.779979381373483,2.71,49.513477220663326,159.88,144.32,70.0,1.97,2814.93,2.99,4.0,15.06,-888.9299999999998,0,1,True,True,False,False,False,False,False,True,False,False
54,76.74,1.73,25.64,25.64068294964749,27.95295712176059,2.61,55.28890070476092,195.95,157.94,64.98,1.08,712.8,1.0,5.0,20.05,1236.2,0,1,False,False,False,True,True,False,False,False,False,False
35,48.87,1.68,17.32,17.315051020408166,20.18246784808695,1.59,39.0068279626399,194.26,144.13,56.06,1.24,816.17,1.0,5.0,22.02,543.83,1,0,True,False,False,True,False,True,False,False,False,False
51,88.36,1.62,33.67,33.66864807194025,29.45412035207276,3.5,62.334339256908514,163.39,132.64,72.07,1.56,1215.86,2.99,5.0,18.06,1137.14,0,2,False,False,False,True,False,False,False,True,False,False
25,119.92,1.83,35.81,35.80877302995013,34.95039192164286,2.5,78.00749000756588,179.45,119.37,50.48,1.04,1373.94,2.01,4.99,19.86,1938.06,0,1,True,True,False,False,True,False,False,False,False,False
34,102.9,1.94,27.34,27.340843872887664,29.35106801095625,2.41,72.69775101672602,182.83,158.18,63.89,0.84,554.9,1.01,4.01,23.93,2175.1,1,2,True,False,False,True,False,True,False,False,False,False
20,87.44,1.86,25.27,25.27459821944733,27.22094474921008,2.6,63.63800591129071,162.8,129.18,57.85,1.37,1317.39,2.02,5.0,23.89,1098.61,0,2,False,False,False,False,False,False,False,False,True,False
45,44.1,1.65,16.2,16.198347107438018,20.581154904071862,1.58,35.02371068730431,161.6,148.43,71.18,1.43,1259.54,1.01,4.0,17.07,20.46000000000004,2,1,True,False,False,False,False,False,False,True,False,False
30,76.92,1.77,24.55,24.552331705448623,26.14732585313822,2.6,56.80747695376608,166.06,129.65,62.08,1.41,1862.75,2.01,5.01,14.9,238.25,1,2,True,True,False,False,False,False,False,False,False,True
32,49.53,1.62,18.87,18.87288523090992,21.69513181869392,2.48,38.784401210200905,166.95,157.97,73.88,1.17,843.1,2.01,5.02,21.94,472.9,2,0,False,False,False,True,False,False,True,False,False,False
28,108.14,1.79,33.75,33.750507162697794,35.0,2.09,70.291,182.95,120.25,68.02,1.34,1289.62,2.03,4.0,15.92,1593.38,1,3,False,False,False,False,False,False,False,False,True,False
21,70.53,1.93,18.93,18.93473650299337,20.10398079055753,2.9,56.350662348419775,162.55,139.23,53.11,1.41,1861.2,2.0,4.01,20.99,131.79999999999995,0,0,True,True,False,False,False,False,False,False,False,False
25,41.42,1.67,14.85,14.85173365843164,18.638123015023268,2.41,33.70008944717736,186.19,138.05,70.89,1.03,1358.47,1.99,4.99,22.03,-343.47,2,3,True,True,False,False,False,False,False,False,False,True
34,65.83,1.62,25.08,25.083828684651724,27.21756114922648,1.51,47.91267949546421,189.26,157.99,68.88,0.99,1069.2,2.0,4.99,20.88,616.8,2,1,False,False,True,False,False,True,False,False,False,False
44,81.38,1.61,31.4,31.39539369623085,33.1204588989062,2.2,54.42657054807013,164.12,140.55,55.0,1.14,820.8,2.0,4.0,15.01,1331.2,0,3,False,False,False,True,False,False,False,True,False,False
25,70.91,1.66,25.73,25.733052692698504,28.825944931582907,1.71,50.46952244901456,184.36,124.95,67.86,0.81,981.88,1.02,5.03,21.86,834.12,0,0,True,True,False,False,False,False,False,False,False,False
52,67.37,1.56,27.68,27.68326758711374,27.312243077723807,2.2,48.96974183853747,164.18,130.88,65.04,1.41,1862.75,2.01,5.03,23.08,57.25,1,2,False,True,False,False,False,False,False,True,False,False
45,118.83,1.95,31.25,31.250493096646945,34.00712849966656,2.39,78.41932920384622,178.01,167.17,58.94,1.06,1141.94,1.97,4.03,23.99,2107.06,0,3,False,False,True,False,False,False,False,False,False,False
19,46.7,1.63,17.58,17.576875305807523,19.838402388694853,1.61,37.43546608447951,183.92,127.45,63.04,1.35,1783.48,2.01,4.0,17.12,-551.48,0,0,False,True,False,False,False,False,False,False,True,False
18,52.27,1.74,17.26,17.264499933941075,21.846371627454456,2.19,40.85090155032956,187.16,165.25,57.96,1.21,1464.1,1.0,3.98,25.02,38.90000000000009,1,0,False,True,False,False,False,True,False,False,False,False
43,76.72,1.92,20.81,20.811631944444446,25.616658807149832,2.52,57.066899363154654,191.79,161.04,50.01,1.24,817.66,1.0,5.01,21.03,1332.34,2,1,False,False,False,True,False,True,False,False,False,False
44,80.98,1.61,31.24,31.24107866208865,30.5719177575873,2.2,56.22286099990581,164.43,140.89,55.08,1.13,1489.11,1.98,4.02,15.0,882.8900000000001,0,3,True,True,False,False,True,False,False,False,False,False
58,76.01,1.79,23.72,23.7227302518648,24.69303114304616,2.49,57.24082702817061,160.87,139.97,63.22,1.05,755.37,1.99,3.98,22.15,1313.63,0,2,True,False,False,True,False,True,False,False,False,False
25,58.04,1.58,23.25,23.249479250120167,23.68132640778703,2.18,44.29535815292041,187.98,144.66,52.31,1.37,1809.91,2.01,5.0,14.94,-187.91000000000008,1,3,False,True,False,False,False,False,False,False,False,False
18,98.63,1.7,34.13,34.1280276816609,35.0,2.4,64.1095,196.9,161.58,73.91,0.84,740.54,1.02,5.02,23.87,1831.46,0,1,True,False,False,False,False,False,False,True,False,False
47,68.48,1.69,23.98,23.976751514302723,29.923675592011264,2.5,47.98826695459069,170.19,158.86,72.7,0.74,895.4,1.0,3.99,19.02,891.6,0,1,False,True,False,False,False,False,False,True,False,False
58,73.83,1.68,26.16,26.15858843537416,32.65313673472077,1.99,49.72218914875565,172.86,158.61,60.23,1.02,1346.4,2.0,5.0,20.0,627.5999999999999,0,3,True,True,False,False,True,False,False,False,False,False
43,69.81,1.75,22.8,22.795102040816328,25.560669963183084,2.11,51.966096298701885,192.27,154.66,68.97,1.02,672.59,1.0,3.99,18.98,1385.41,0,2,False,False,False,True,False,False,False,False,False,False
41,82.93,1.66,30.1,30.09507911162724,34.088578501777924,3.49,54.660341848475575,177.25,138.98,73.98,1.96,2038.4,3.0,4.02,15.09,285.5999999999999,0,1,False,False,False,False,False,False,False,True,False,False
56,67.85,1.58,27.18,27.179137958660466,30.704423279693003,1.91,47.01704880472829,189.09,142.44,52.14,1.45,1439.42,1.03,4.99,24.99,583.5799999999999,2,1,False,False,True,False,False,False,False,True,False,False
57,122.08,1.89,34.18,34.17597491671566,35.0,3.6,79.352,165.2,134.17,57.78,1.12,987.39,1.02,5.01,18.93,2199.61,0,3,True,False,False,False,False,False,False,False,False,True
24,54.38,1.74,17.96,17.961421588056545,21.63575813992076,3.6,42.61447472351109,160.23,167.03,53.05,0.84,830.84,1.0,3.03,4.97,624.16,1,0,False,False,True,False,False,True,False,False,False,False
19,82.86,1.99,20.92,20.92371404762505,26.284830577613857,3.51,61.080389383389154,178.88,145.85,59.14,1.7,2434.74,3.02,5.0,21.97,-101.73999999999978,1,1,False,True,False,False,False,True,False,False,False,False
42,53.52,1.72,18.09,18.0908599242834,20.804315314606978,1.59,42.38553044362234,183.27,142.31,74.08,1.37,1205.6,1.0,3.99,21.92,424.4000000000001,2,0,True,False,False,False,False,False,False,True,False,False
30,69.67,1.98,17.77,17.77114580144883,23.683329723655785,2.51,53.169824181529016,199.11,128.57,60.87,0.71,857.54,1.0,3.99,19.07,1129.46,0,2,False,True,False,False,False,False,False,True,False,False
55,67.77,1.58,27.15,27.147091812209577,30.346872798099163,1.9,47.2039243047282,188.96,142.7,52.03,1.44,1745.57,1.02,4.99,25.03,-13.569999999999936,2,1,True,True,False,False,False,False,False,True,False,False
38,91.24,1.77,29.12,29.1231766095311,29.82142573078344,3.4,64.03093116323319,178.06,140.02,74.1,0.81,712.8,1.0,3.99,15.03,1828.2,0,2,True,False,False,False,False,False,False,False,False,True
48,39.97,1.65,14.68,14.68135904499541,16.95959405169098,2.5,33.19125025753911,188.17,147.56,73.83,1.04,1122.26,1.99,4.02,25.07,-3.259999999999991,2,2,True,False,True,False,False,False,True,False,False,False
53,51.06,1.74,16.86,16.864843440348793,18.813322962829567,3.69,41.45391729517922,178.79,126.96,61.24,1.24,1636.8,2.0,3.98,24.98,-284.79999999999995,1,2,True,True,False,False,False,False,False,False,False,True
23,63.77,1.7,22.07,22.065743944636683,25.661952893244244,1.72,47.40537263997815,187.09,125.07,72.15,0.5,495.45,1.01,3.99,20.93,1009.55,2,1,False,False,True,False,False,False,False,True,False,False
48,84.33,1.68,29.88,29.878826530612248,29.7137674388288,3.49,59.27237991883568,197.14,162.77,74.17,1.82,2131.04,3.01,3.98,16.08,273.96000000000004,1,1,True,False,True,False,True,False,False,False,False,False
18,111.36,1.91,30.53,30.52547901647433,31.69879399362318,2.89,76.06022300870121,161.27,148.93,54.08,1.31,1585.1,1.0,4.99,22.0,1211.9,0,3,True,True,False,False,False,False,False,True,False,False
25,57.66,1.58,23.1,23.097260054478443,24.8573200769943,2.19,43.32726924360508,187.81,145.11,52.06,1.36,1306.69,2.01,5.0,15.0,478.31,0,3,True,False,False,False,False,False,False,False,False,True
46,57.99,1.53,24.77,24.772523388440344,22.300519103293794,2.71,45.05792897199993,196.0,139.79,62.06,1.81,2119.33,3.01,3.99,16.07,-326.3299999999999,1,0,False,False,True,False,False,False,False,False,False,True
30,57.44,1.73,19.19,19.19208794146146,21.676401925447355,1.79,44.98907473402304,190.64,131.26,69.92,1.17,1124.14,2.01,5.03,19.07,489.8599999999999,1,3,False,False,False,False,False,False,True,False,False,False
23,108.13,1.92,29.33,29.332139756944443,30.95743627505039,3.5,74.65572415578801,196.76,134.05,49.99,0.89,1076.9,1.0,5.03,19.94,1705.1,0,2,True,True,False,False,False,False,True,False,False,False
39,61.66,1.77,19.68,19.68144530626576,23.16383645867388,2.32,47.37717843958168,198.94,166.28,69.13,1.33,1316.7,1.0,4.01,23.99,222.29999999999995,0,1,False,False,True,False,False,False,True,False,False,False
44,70.14,1.75,22.9,22.902857142857144,27.4150193857076,2.09,50.911105402864685,191.77,154.72,68.9,1.01,888.8,1.0,4.0,19.16,1033.2,1,2,True,False,False,False,False,False,True,False,False,False
45,58.28,1.72,19.7,19.69983775013521,23.46206111022595,3.12,44.60631078496032,193.75,150.37,64.77,1.31,1732.08,2.02,5.01,17.02,-175.07999999999993,1,0,True,True,False,False,True,False,False,False,False,False
20,59.58,1.7,20.62,20.6159169550173,23.096766625775736,2.69,45.818946444362815,179.12,122.89,52.01,1.97,2050.38,3.01,4.01,24.93,-166.3800000000001,0,3,True,False,False,False,False,False,False,False,True,False
50,75.36,1.55,31.37,31.367325702393337,33.80435353563774,2.09,49.885039175543405,177.15,131.93,49.89,0.71,702.26,1.0,4.01,20.07,1298.74,0,1,False,False,True,False,False,False,False,False,False,False
45,46.54,1.79,14.53,14.525139664804469,15.550868956539045,2.4,39.30262558762673,176.13,167.9,54.94,1.46,1052.95,2.02,4.01,18.01,329.04999999999995,2,3,True,False,False,True,False,False,False,False,False,False
41,62.89,1.98,16.04,16.04173043566983,20.02058465695613,3.4,50.29905430924029,172.8,126.22,61.13,1.42,1020.7,1.98,3.99,18.07,577.3,1,0,False,False,False,True,False,False,False,False,False,False
28,84.67,1.79,26.43,26.42551730595175,30.327691229730416,2.32,58.99154383578726,182.04,138.57,54.93,1.36,1795.2,2.0,4.99,16.12,432.8,2,2,True,True,False,False,False,False,False,False,False,False
53,126.62,1.94,33.64,33.64332022531619,32.386095066205726,2.9,85.6127264271703,198.87,131.45,72.92,1.35,1460.43,2.02,4.0,21.94,1925.57,1,2,True,False,True,False,False,False,False,False,True,False
38,102.57,1.94,27.25,27.253161866298225,28.96871517804828,2.38,72.85678884187587,192.12,133.59,50.12,0.89,881.9,1.01,5.0,22.04,1911.1,0,3,False,False,True,False,True,False,False,False,False,False
28,86.67,1.76,27.98,27.97972623966942,27.35480504674923,3.49,62.96159046598244,196.73,121.11,60.19,1.2,1152.0,2.0,4.01,21.98,1047.0,0,1,False,False,False,False,False,False,False,True,False,False
45,57.93,1.7,20.04,20.04498269896193,25.431780268532314,1.99,43.19736969043922,167.9,159.82,53.1,0.97,1175.83,1.02,4.99,21.14,452.1700000000001,2,0,True,True,False,False,False,False,False,False,False,False
43,66.5,1.77,21.23,21.22633981295285,24.80307040134584,1.68,50.005958183105015,176.95,157.2,56.91,1.48,1064.71,1.99,5.0,19.19,810.29,0,1,True,False,False,True,False,False,True,False,False,False
22,70.28,1.72,23.76,23.75608436992969,27.402088641192712,1.49,51.02181210296976,164.1,168.73,73.89,1.25,1101.0,1.01,4.01,23.95,791.0,2,1,False,False,False,False,False,False,False,False,True,False
24,73.98,1.71,25.3,25.300092336103425,29.472722625480813,1.6,52.176079801669296,162.28,156.89,64.12,1.42,1872.84,1.99,4.0,17.18,116.16000000000008,1,1,True,True,False,False,False,False,False,True,False,False
45,72.65,1.87,20.78,20.775544053304355,26.631823208245503,3.39,53.30198043920964,188.24,160.91,63.89,1.32,949.61,1.99,4.99,15.94,1010.39,0,1,False,False,False,True,False,False,False,False,False,False
21,62.94,1.81,19.21,19.2118677696041,25.76832173834833,3.5,46.72141829788356,163.88,149.86,62.06,1.3,935.22,1.99,3.0,12.01,1064.78,2,0,False,False,False,True,False,True,False,False,False,False
25,66.18,1.77,21.12,21.124198027386768,22.536240490607835,2.61,51.26551604331574,160.15,141.0,57.87,0.89,1077.88,1.01,5.01,17.0,860.1199999999999,0,2,False,True,False,False,False,False,False,True,False,False
33,115.43,1.81,35.23,35.233967217117915,33.249087079659645,2.19,77.05057878394888,180.79,166.7,66.93,1.36,1650.09,1.03,3.99,23.0,1445.91,2,1,False,True,False,False,True,False,False,False,False,False
45,103.74,1.77,33.11,33.11309010820645,33.401567860908884,2.88,69.08921350109311,194.12,148.26,53.8,1.18,1039.34,1.01,4.99,17.97,1523.66,1,0,True,False,False,False,False,False,False,False,True,False
45,50.55,1.79,15.78,15.77666115289785,18.439222425716416,2.49,41.228973063800346,181.87,130.06,59.06,0.73,722.7,1.0,4.98,15.92,751.3,0,1,True,False,True,False,False,False,True,False,False,False
26,110.83,1.9,30.7,30.70083102493075,30.396442463511576,2.21,77.14162281769012,191.02,167.1,56.98,1.03,1019.7,1.0,5.0,18.85,1835.3,0,2,False,False,True,False,False,False,False,False,False,True
54,63.94,1.86,18.48,18.4819054225922,20.64641843488381,2.89,50.73868005273529,197.93,143.64,53.1,1.36,1468.8,2.0,5.0,22.08,489.2000000000001,1,2,False,False,True,False,False,False,True,False,False,False
19,84.73,1.85,24.76,24.756756756756754,26.105728833988383,3.51,62.610615958961645,194.84,155.79,62.01,1.65,1717.32,3.01,5.04,17.05,578.6800000000001,1,3,True,False,False,False,True,False,False,False,False,False
19,83.19,1.8,25.68,25.675925925925924,28.983829526586685,2.89,59.07835221683253,166.55,159.77,72.9,0.79,693.3,1.0,5.0,16.02,1377.7,0,0,True,False,False,False,False,False,False,False,True,False
30,85.72,1.95,22.54,22.543063773833005,25.771382528926225,3.48,63.62877089620444,160.4,154.79,68.06,1.61,1674.4,3.0,5.01,20.04,806.5999999999999,2,2,False,False,False,False,True,False,False,False,False,False
49,69.63,1.72,23.54,23.53637101135749,24.37233000672716,1.99,52.65954661631587,198.29,135.32,65.95,1.25,1651.38,2.01,4.0,20.02,261.6199999999999,0,3,True,True,False,False,False,False,False,False,False,True
42,57.73,1.67,20.7,20.69991753020904,20.49159495726537,2.69,45.9002022311707,161.18,132.82,62.89,1.76,1373.86,3.01,4.98,19.96,250.1400000000001,1,0,True,False,False,True,False,False,False,False,False,False
29,60.63,1.55,25.24,25.23621227887617,26.104993757358034,1.6,44.80254228491382,172.15,119.62,51.88,1.31,1726.32,1.98,3.99,25.03,-76.31999999999994,2,3,True,True,False,False,False,False,False,True,False,False
46,127.92,1.65,46.99,46.986225895316814,35.0,3.51,83.14800000000001,197.99,156.59,60.14,0.76,755.14,1.04,5.01,16.0,2362.86,1,3,False,False,True,False,False,False,False,True,False,False
18,110.98,1.91,30.42,30.421315205175297,31.866616554694367,2.89,75.6144289476002,161.46,148.99,54.17,1.31,1153.85,1.01,5.01,22.1,1674.15,2,3,True,False,False,False,False,True,False,False,False,False
48,68.65,1.6,26.82,26.81640625,27.33220401844329,1.98,49.88644194133868,190.6,166.03,52.92,1.35,972.81,2.01,3.99,15.04,778.19,1,0,True,False,False,True,False,False,False,True,False,False
25,44.02,1.6,17.2,17.195312499999996,20.612833315415152,2.01,34.94623077455425,186.12,136.28,61.18,1.08,1309.18,1.02,3.0,5.0,-157.18000000000006,2,0,True,True,False,False,False,False,False,False,False,True
